k_ep,k_run,t,Policy_Trg_Action,Policy_Flip_Action,mu,sigma,policy,x,y,z,vx,vy,vz,D_perp,Tau,Tau_est,Theta_x,Theta_x_est,Theta_y,Theta_y_est,flip_flag,impact_flag,eul_x,eul_y,eul_z,wx,wy,wz,qx,qy,qz,qw,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: PARAM_OPTIM, SAR_Type: Source_One_V5, SAR_Config: Base_Model}, PLANE_SETTINGS: {Plane_Config: Checkerboard_L02}, 
0,0,163.971,0.000,0.000,--,--,--, 0.196,-0.004,-0.201, 1.960,-0.030,-2.012, 2.221, 0.000, 0.000, 0.926, 0.000,-0.014,0.000,False,False,-0.951, 0.159,-0.001,-0.110, 0.010,-0.011,-0.008, 0.001, 0.000, 1.000, 6.522, 0.153,-0.147, 0.008, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.007,0.000,0.000,--,--,--, 0.282,-0.005,-0.289, 2.352,-0.036,-2.412, 2.314, 0.000, 0.000, 1.058, 0.000,-0.016,0.000,False,False,-1.110, 0.159,-0.002,-0.110,-0.060,-0.012,-0.010, 0.001, 0.000, 1.000, 7.546, 0.250,-0.436, 0.002, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.067,0.000,0.000,--,--,--, 0.441,-0.007,-0.452, 2.942,-0.044,-3.013, 2.483, 0.000, 0.000, 1.224, 0.000,-0.018,0.000,False,False,-1.586,-0.159, 0.002,-0.110,-0.100, 0.005,-0.014,-0.001, 0.000, 1.000, 7.546, 0.250,-0.436, 0.002, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.115,0.000,0.000,--,--,--, 0.566,-0.009,-0.581, 3.335,-0.049,-3.414, 2.547, 0.000, 0.000, 1.270, 0.000,-0.019,0.000,False,False,-1.744,-0.317, 0.005,-0.120,-0.090, 0.011,-0.015,-0.003, 0.000, 1.000, 8.267, 0.317,-0.553,-0.020, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.175,0.000,0.000,--,--,--, 0.784,-0.012,-0.804, 3.924,-0.056,-4.015, 2.764, 0.000, 0.000, 1.384, 0.000,-0.020,0.000,False,False,-2.220,-0.476, 0.009,-0.120,-0.010, 0.008,-0.019,-0.004, 0.000, 1.000, 8.267, 0.317,-0.553,-0.020, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.211,0.000,0.000,--,--,--, 0.949,-0.015,-0.972, 4.316,-0.062,-4.415, 3.017, 0.000, 0.000, 1.462, 0.000,-0.021,0.000,False,False,-2.537,-0.476, 0.011,-0.130, 0.020,-0.007,-0.022,-0.004, 0.000, 1.000, 8.267, 0.317,-0.553,-0.020, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.271,0.000,0.000,--,--,--, 1.225,-0.018,-1.255, 4.904,-0.070,-5.013, 3.306, 0.000, 0.000, 1.513, 0.000,-0.022,0.000,False,False,-2.855,-0.476, 0.012,-0.140, 0.010, 0.018,-0.025,-0.004, 0.000, 1.000, 8.267, 0.317,-0.553,-0.020, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.307,0.000,0.000,--,--,--, 1.429,-0.021,-1.464, 5.297,-0.076,-5.411, 3.518, 0.000, 0.000, 1.533, 0.000,-0.022,0.000,False,False,-3.171,-0.471, 0.172,-0.140,-0.040, 0.018,-0.028,-0.004, 0.001, 1.000, 10.048, 0.437,-0.874,-0.041, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.355,0.000,0.000,--,--,--, 1.649,-0.025,-1.688, 5.689,-0.082,-5.808, 3.867, 0.000, 0.000, 1.547, 0.000,-0.023,0.000,False,False,-3.488,-0.471, 0.173,-0.150,-0.080, 0.001,-0.030,-0.004, 0.001, 1.000, 10.048, 0.437,-0.874,-0.041, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.414,0.000,0.000,--,--,--, 2.015,-0.030,-2.061, 6.289,-0.091,-6.412, 3.997, 0.000, 0.000, 1.548, 0.000,-0.023,0.000,False,False,-3.964,-0.787, 0.186,-0.150,-0.090,-0.014,-0.035,-0.007, 0.001, 0.999, 11.143, 0.503,-0.871,-0.024, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.474,0.000,0.000,--,--,--, 2.410,-0.036,-2.463, 6.876,-0.100,-7.007, 4.394, 0.000, 0.000, 1.542, 0.000,-0.023,0.000,False,False,-4.440,-0.945, 0.195,-0.150,-0.030, 0.008,-0.039,-0.008, 0.001, 0.999, 11.143, 0.503,-0.871,-0.024, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.534,0.000,0.000,--,--,--, 2.840,-0.042,-2.902, 7.464,-0.108,-7.602, 4.826, 0.000, 0.000, 1.526, 0.000,-0.022,0.000,False,False,-4.915,-1.102, 0.206,-0.150, 0.030, 0.015,-0.043,-0.010, 0.001, 0.999, 11.143, 0.503,-0.871,-0.024, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.534,0.000,0.000,--,--,--, 2.840,-0.042,-2.902, 7.464,-0.108,-7.602, 5.294, 0.000, 0.000, 1.502, 0.000,-0.022,0.000,False,False,-4.915,-1.102, 0.206,-0.150, 0.030, 0.015,-0.043,-0.010, 0.001, 0.999, 11.143, 0.503,-0.871,-0.024, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.604,0.000,0.000,--,--,--, 3.468,-0.051,-3.541, 8.247,-0.117,-8.394, 5.626, 0.000, 0.000, 1.483, 0.000,-0.021,0.000,False,False,-5.551,-0.784, 0.197,-0.160, 0.030,-0.007,-0.048,-0.007, 0.001, 0.999, 13.616, 0.633,-1.189,-0.043, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.664,0.000,0.000,--,--,--, 3.981,-0.058,-4.063, 8.835,-0.123,-8.986, 6.153, 0.000, 0.000, 1.451, 0.000,-0.021,0.000,False,False,-6.027,-0.783, 0.200,-0.160,-0.040, 0.003,-0.053,-0.007, 0.001, 0.999, 13.616, 0.633,-1.189,-0.043, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.712,0.000,0.000,--,--,--, 4.342,-0.063,-4.430, 9.227,-0.126,-9.381, 6.337, 0.000, 0.000, 1.440, 0.000,-0.020,0.000,False,False,-6.345,-0.783, 0.202,-0.170,-0.070, 0.008,-0.055,-0.007, 0.001, 0.998, 15.031, 0.699,-1.114,-0.071, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.784,0.000,0.000,--,--,--, 0.001,-0.001,-0.001, 0.186,-0.004,-0.191, 6.337, 0.000, 0.000, 1.440, 0.000,-0.020,0.000,False,False,-0.159,-0.000, 0.000,-0.170,-0.020,-0.010,-0.001,-0.000,-0.000, 1.000, 15.031, 0.699,-1.114,-0.071, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.832,0.000,0.000,--,--,--, 0.017,-0.001,-0.017, 0.577,-0.011,-0.595, 2.012, 0.000, 0.000, 0.238, 0.000,-0.005,0.000,False,False,-0.476,-0.000, 0.000,-0.170, 0.040, 0.004,-0.004,-0.000,-0.000, 1.000, 15.031, 0.699,-1.114,-0.071, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.868,0.000,0.000,--,--,--, 0.048,-0.001,-0.049, 0.969,-0.018,-1.000, 2.059, 0.000, 0.000, 0.518, 0.000,-0.010,0.000,False,False,-0.951,-0.000,-0.000,-0.170, 0.060, 0.023,-0.008, 0.000,-0.000, 1.000, 15.031, 0.699,-1.114,-0.071, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.916,0.000,0.000,--,--,--, 0.094,-0.002,-0.097, 1.362,-0.024,-1.403, 2.084, 0.000, 0.000, 0.606, 0.000,-0.011,0.000,False,False,-1.269, 0.159,-0.002,-0.170, 0.050, 0.016,-0.011, 0.001, 0.000, 1.000, 6.949, 0.363,-0.447,-0.021, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,164.976,0.000,0.000,--,--,--, 0.195,-0.004,-0.201, 1.959,-0.033,-2.018, 2.182, 0.000, 0.000, 0.854, 0.000,-0.015,0.000,False,False,-1.903, 0.320, 0.153,-0.170, 0.000, 0.000,-0.017, 0.003, 0.001, 1.000, 6.949, 0.363,-0.447,-0.021, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,165.012,0.000,0.000,--,--,--, 0.282,-0.005,-0.290, 2.352,-0.039,-2.419, 2.315, 0.000, 0.000, 1.058, 0.000,-0.018,0.000,False,False,-2.220, 0.317,-0.006,-0.170,-0.060,-0.004,-0.019, 0.003, 0.000, 1.000, 6.949, 0.363,-0.447,-0.021, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
